timestamp,location-long,location-lat,manually-marked-outlier,individual-taxon-canonical-name,utm-easting,utm-northing
3/29/2008,25.029266,-20.3656069,,Equus burchellii,294300.1049,7746828.333
3/29/2008,25.0278557,-20.360831,,Equus burchellii,294146.5216,7747355.331
3/29/2008,25.3178962,-20.4618263,,Equus burchellii,324542.8226,7736511.1
3/29/2008,25.0252013,-20.3596609,,Equus burchellii,293867.8161,7747481.556
3/29/2008,25.3142555,-20.4651642,,Equus burchellii,324166.7865,7736137.683
3/29/2008,25.3042383,-20.455832,,Equus burchellii,323111.0099,7737159.996
3/29/2008,25.0246256,-20.3590169,,Equus burchellii,293806.85,7747552.135
3/29/2008,25.3018948,-20.447259,,Equus burchellii,322856.6682,7738106.519
3/29/2008,25.0225667,-20.3616292,,Equus burchellii,293595.3475,7747260.333
3/29/2008,25.0192064,-20.3575512,,Equus burchellii,293239.0599,7747707.611
3/29/2008,25.3074262,-20.4316863,,Equus burchellii,323416.0322,7739836.421
3/29/2008,25.0195448,-20.3538404,,Equus burchellii,293269.452,7748118.877
3/29/2008,25.3025779,-20.4359461,,Equus burchellii,322914.982,7739359.624
3/29/2008,25.3020666,-20.436178,,Equus burchellii,322861.894,7739333.4
3/29/2008,25.0192527,-20.3537911,,Equus burchellii,293238.8861,7748123.968
3/29/2008,25.2986642,-20.4283052,,Equus burchellii,322497.8196,7740201.261
3/29/2008,25.0192596,-20.3531311,,Equus burchellii,293238.7276,7748197.049
3/29/2008,25.0197357,-20.3526995,,Equus burchellii,293287.8662,7748245.431
3/29/2008,25.2940134,-20.4253389,,Equus burchellii,322009.0742,7740524.6
3/30/2008,25.0184716,-20.3458427,,Equus burchellii,293146.738,7749002.993
3/30/2008,25.2935877,-20.4253936,,Equus burchellii,321964.7125,7740518.083
3/30/2008,25.0184843,-20.3457838,,Equus burchellii,293147.9857,7749009.531
3/30/2008,25.2871455,-20.4228315,,Equus burchellii,321289.4657,7740794.712
3/30/2008,25.018235,-20.3455729,,Equus burchellii,293121.6723,7749032.567
3/30/2008,25.2875393,-20.4213534,,Equus burchellii,321328.8551,7740958.771
3/30/2008,25.0173354,-20.3439922,,Equus burchellii,293025.6273,7749206.444
3/30/2008,25.2874666,-20.4208225,,Equus burchellii,321320.6551,7741017.464
3/30/2008,25.2868355,-20.4221339,,Equus burchellii,321256.3086,7740871.601
3/30/2008,25.0176333,-20.3428269,,Equus burchellii,293055.1827,7749335.834
3/30/2008,25.0155567,-20.3378066,,Equus burchellii,292831.6401,7749889.046
3/30/2008,25.2771114,-20.435438,,Equus burchellii,320256.9715,7739388.169
3/30/2008,25.0158939,-20.3354089,,Equus burchellii,292863.6572,7750154.931
3/30/2008,25.2766703,-20.4355772,,Equus burchellii,320211.1044,7739372.276
3/30/2008,25.2769829,-20.4350646,,Equus burchellii,320243.1283,7739429.365
3/30/2008,25.009065,-20.3419521,,Equus burchellii,292159.2691,7749421.899
3/30/2008,25.2760845,-20.4368197,,Equus burchellii,320151.4214,7739234.084
3/30/2008,25.0069675,-20.3418487,,Equus burchellii,291940.0977,7749430.698
3/30/2008,25.0038086,-20.3546957,,Equus burchellii,291627.4656,7748004.341
3/30/2008,25.2764573,-20.4387901,,Equus burchellii,320192.6149,7739016.363
3/30/2008,25.257218,-20.4533426,,Equus burchellii,318202.1431,7737384.121
3/30/2008,25.0127088,-20.3648917,,Equus burchellii,292570.4263,7746886.729
3/30/2008,25.2415156,-20.4645784,,Equus burchellii,316577.1097,7736122.758
3/30/2008,25.0279785,-20.3795429,,Equus burchellii,294184.173,7745283.803
3/30/2008,25.219671,-20.4763396,,Equus burchellii,314312.156,7734796.1
3/30/2008,25.0287812,-20.3819987,,Equus burchellii,294271.2334,7745012.914
3/30/2008,25.2146883,-20.4803449,,Equus burchellii,313797.1694,7734347.025
3/30/2008,25.0294618,-20.3837072,,Equus burchellii,294344.5532,7744824.609
3/30/2008,25.2155513,-20.4794123,,Equus burchellii,313886.0745,7734451.252
3/30/2008,25.0253289,-20.3973288,,Equus burchellii,293931.2093,7743311.318
3/30/2008,25.2163358,-20.478888,,Equus burchellii,313967.2838,7734510.187
3/30/2008,25.0267618,-20.3980196,,Equus burchellii,294081.7045,7743236.632
3/30/2008,25.2191141,-20.468349,,Equus burchellii,314244.4373,7735680.08
3/30/2008,25.0261853,-20.3963023,,Equus burchellii,294019.2416,7743426.041
3/30/2008,25.024681,-20.3902437,,Equus burchellii,293854.1488,7744094.932
3/30/2008,25.2291393,-20.4542902,,Equus burchellii,315273.5499,7737247.814
3/30/2008,25.241135,-20.4485128,,Equus burchellii,316518.3129,7737900.881
3/30/2008,25.0256494,-20.3866243,,Equus burchellii,293950.4298,7744496.869
3/30/2008,25.2450786,-20.4425538,,Equus burchellii,316922.7399,7738564.982
3/30/2008,25.0260245,-20.3886278,,Equus burchellii,293992.2516,7744275.521
3/30/2008,25.0252671,-20.388913,,Equus burchellii,293913.5634,7744242.996
3/30/2008,25.2471227,-20.4395423,,Equus burchellii,317132.4723,7738900.651
3/30/2008,25.2513299,-20.4359548,,Equus burchellii,317567.2551,7739302.491
3/30/2008,25.0327709,-20.3940064,,Equus burchellii,294703.6566,7743688.474
3/30/2008,25.2513654,-20.4356306,,Equus burchellii,317570.577,7739338.421
3/30/2008,25.0450203,-20.3951703,,Equus burchellii,295983.8933,7743574.871
3/30/2008,25.2522924,-20.4354599,,Equus burchellii,317667.1094,7739358.349
3/30/2008,25.0524805,-20.4030411,,Equus burchellii,296772.9757,7742712.711
3/31/2008,25.0492785,-20.4024307,,Equus burchellii,296437.9407,7742776.326
3/31/2008,25.2616212,-20.4342436,,Equus burchellii,318639.1553,7739503.342
3/31/2008,25.2638987,-20.4306286,,Equus burchellii,318872.5821,7739906.054
3/31/2008,25.0455139,-20.4014161,,Equus burchellii,296043.6441,7742883.986
3/31/2008,25.0407011,-20.4027465,,Equus burchellii,295543.0218,7742730.708
3/31/2008,25.2646447,-20.4307682,,Equus burchellii,318950.5939,7739891.423
3/31/2008,25.2648858,-20.430684,,Equus burchellii,318975.6551,7739901.011
3/31/2008,25.0250055,-20.3991793,,Equus burchellii,293899.9128,7743106.033
3/31/2008,25.2666236,-20.4305023,,Equus burchellii,319156.7893,7739923.042
3/31/2008,25.0103622,-20.3908286,,Equus burchellii,292360.155,7744012.147
3/31/2008,25.2646932,-20.4348506,,Equus burchellii,318960.4351,7739439.538
3/31/2008,25.0031819,-20.3951257,,Equus burchellii,291616.3635,7743527.299
3/31/2008,24.9991852,-20.3988234,,Equus burchellii,291204.1321,7743112.829
3/31/2008,25.2666612,-20.4361855,,Equus burchellii,319167.36,7739293.931
3/31/2008,25.2687283,-20.4353264,,Equus burchellii,319382.059,7739391.314
3/31/2008,24.998276,-20.3996121,,Equus burchellii,291110.2865,7743024.351
3/31/2008,24.9962752,-20.4015548,,Equus burchellii,290904.0515,7742806.716
3/31/2008,25.2759825,-20.4355735,,Equus burchellii,320139.3278,7739371.931
3/31/2008,24.9932484,-20.4032906,,Equus burchellii,290590.4431,7742610.677
3/31/2008,25.276189,-20.4354777,,Equus burchellii,320160.7647,7739382.763
3/31/2008,25.2763327,-20.4363152,,Equus burchellii,320176.7341,7739290.206
3/31/2008,24.9931384,-20.4035111,,Equus burchellii,290579.2589,7742586.124
3/31/2008,24.9923605,-20.4046649,,Equus burchellii,290499.6191,7742457.387
3/31/2008,25.2709743,-20.4358932,,Equus burchellii,319617.0924,7739331.039
3/31/2008,24.9919724,-20.406787,,Equus burchellii,290461.9799,7742221.939
3/31/2008,25.2729719,-20.4348078,,Equus burchellii,319824.2778,7739453.393
3/31/2008,25.273033,-20.4350199,,Equus burchellii,319830.9008,7739429.98
3/31/2008,24.9915797,-20.4082758,,Equus burchellii,290423.0044,7742056.602
3/31/2008,25.2749898,-20.4348355,,Equus burchellii,320034.88,7739452.542
3/31/2008,24.9886513,-20.4088671,,Equus burchellii,290118.1344,7741987.395
3/31/2008,25.27941,-20.4349697,,Equus burchellii,320496.2877,7739442.529
3/31/2008,24.9839802,-20.4125315,,Equus burchellii,289635.5381,7741575.704
3/31/2008,25.2996932,-20.4417562,,Equus burchellii,322620.6334,7738713.313
3/31/2008,24.983861,-20.4147238,,Equus burchellii,289626.0765,7741332.825
3/31/2008,25.3115697,-20.441237,,Equus burchellii,323859.2956,7738783.593
3/31/2008,24.9846154,-20.4029486,,Equus burchellii,289688.8207,7742637.511
3/31/2008,25.3217952,-20.447769,,Equus burchellii,324933.6751,7738071.44
3/31/2008,24.9892655,-20.3983869,,Equus burchellii,290168.0431,7743148.516
3/31/2008,25.3223601,-20.4495178,,Equus burchellii,324994.598,7737878.448
3/31/2008,24.9837436,-20.3961773,,Equus burchellii,289588.6175,7743386.094
3/31/2008,25.3204342,-20.442618,,Equus burchellii,324785.8273,7738640.211
3/31/2008,24.9696128,-20.3987974,,Equus burchellii,288117.0787,7743077.839
3/31/2008,25.3210738,-20.4411952,,Equus burchellii,324850.9532,7738798.401
3/31/2008,24.9637833,-20.4017807,,Equus burchellii,287512.6344,7742740.003
3/31/2008,24.9636761,-20.4038109,,Equus burchellii,287504.2303,7742515.084
3/31/2008,25.3227875,-20.4409718,,Equus burchellii,325029.5159,7738824.961
3/31/2008,25.322983,-20.440787,,Equus burchellii,325049.7062,7738845.627
3/31/2008,24.963681,-20.4029576,,Equus burchellii,287503.5707,7742609.566
4/1/2008,24.9622481,-20.4013773,,Equus burchellii,287351.8247,7742782.68
4/1/2008,25.3243293,-20.4412015,,Equus burchellii,325190.6546,7738801.177
4/1/2008,25.3243803,-20.441309,,Equus burchellii,325196.0978,7738789.331
4/1/2008,24.9630198,-20.4004943,,Equus burchellii,287431.1687,7742881.443
4/1/2008,24.9637809,-20.4002362,,Equus burchellii,287510.2645,7742911.004
4/1/2008,25.3245872,-20.4411469,,Equus burchellii,325217.5033,7738807.497
4/1/2008,25.3247148,-20.4412804,,Equus burchellii,325230.9687,7738792.854
4/1/2008,24.9638625,-20.4003357,,Equus burchellii,287518.9192,7742900.094
4/1/2008,24.9639968,-20.4002086,,Equus burchellii,287532.7642,7742914.34
4/1/2008,25.3245913,-20.4413528,,Equus burchellii,325218.164,7738784.708
4/1/2008,25.3247641,-20.4405134,,Equus burchellii,325235.2456,7738877.815
4/1/2008,24.9645665,-20.3993915,,Equus burchellii,287591.1136,7743005.544
4/1/2008,25.3247304,-20.4404709,,Equus burchellii,325231.6811,7738882.484
4/1/2008,24.9643944,-20.398198,,Equus burchellii,287571.5111,7743137.464
4/1/2008,24.9640966,-20.3959906,,Equus burchellii,287537.3958,7743381.478
4/1/2008,25.3247592,-20.4401622,,Equus burchellii,325234.3372,7738916.688
4/1/2008,25.3242835,-20.4395466,,Equus burchellii,325184.0039,7738984.329
4/1/2008,24.9636462,-20.3947946,,Equus burchellii,287488.7371,7743513.315
4/1/2008,24.9605072,-20.394169,,Equus burchellii,287160.1901,7743578.517
4/1/2008,25.3241608,-20.4397813,,Equus burchellii,325171.4661,7738958.216
4/1/2008,25.3238883,-20.4395424,,Equus burchellii,325142.7617,7738984.372
4/1/2008,24.9603596,-20.3941916,,Equus burchellii,287144.8128,7743575.823
4/1/2008,25.3233029,-20.4382011,,Equus burchellii,325080.1598,7739132.232
4/1/2008,24.9603648,-20.3941888,,Equus burchellii,287145.3518,7743576.14
4/1/2008,24.9603608,-20.394186,,Equus burchellii,287144.9304,7743576.445
4/1/2008,25.3232323,-20.4379213,,Equus burchellii,325072.4763,7739163.131
4/1/2008,25.3232611,-20.4376041,,Equus burchellii,325075.1226,7739198.276
4/1/2008,24.9603741,-20.3941805,,Equus burchellii,287146.3113,7743577.071
4/1/2008,25.3232314,-20.4374798,,Equus burchellii,325071.8828,7739212.005
4/1/2008,24.9603335,-20.3941956,,Equus burchellii,287142.0937,7743575.347
4/1/2008,25.3230122,-20.4376926,,Equus burchellii,325049.2507,7739188.214
4/1/2008,24.9603903,-20.3941072,,Equus burchellii,287147.9017,7743585.208
4/1/2008,25.322772,-20.437729,,Equus burchellii,325024.2277,7739183.928
4/1/2008,24.960541,-20.3946135,,Equus burchellii,287164.3293,7743529.346
4/1/2008,24.9583931,-20.3960959,,Equus burchellii,286942.1436,7743362.433
4/1/2008,25.3225779,-20.4377911,,Equus burchellii,325004.0443,7739176.846
4/1/2008,25.3219859,-20.4379857,,Equus burchellii,324942.4912,7739154.672
4/1/2008,24.9568959,-20.394601,,Equus burchellii,286783.7907,7743526.004
4/1/2008,25.320914,-20.4380937,,Equus burchellii,324830.7641,7739141.572
4/1/2008,24.9569667,-20.3940247,,Equus burchellii,286790.3885,7743589.903
4/1/2008,25.3179106,-20.4384644,,Equus burchellii,324517.7893,7739097.324
4/1/2008,24.9564195,-20.3940353,,Equus burchellii,286733.2792,7743588.019
4/1/2008,25.317019,-20.4388247,,Equus burchellii,324425.1629,7739056.483
4/1/2008,24.9547734,-20.3937295,,Equus burchellii,286561.0164,7743619.739
4/1/2008,24.9539996,-20.3940031,,Equus burchellii,286480.6139,7743588.441
4/1/2008,25.3167174,-20.438642,,Equus burchellii,324393.4844,7739076.386
4/1/2008,24.9534805,-20.3940519,,Equus burchellii,286426.4906,7743582.363
4/1/2008,25.3164104,-20.4400982,,Equus burchellii,324363.1046,7738914.853
4/1/2008,24.9531727,-20.3938741,,Equus burchellii,286394.1132,7743601.649
4/1/2008,25.3168137,-20.4405638,,Equus burchellii,324405.7162,7738863.742
4/1/2008,25.3162043,-20.4403549,,Equus burchellii,324341.8907,7738886.215
4/1/2008,24.9526803,-20.3938187,,Equus burchellii,286342.6335,7743607.143
4/1/2008,25.3159555,-20.4404095,,Equus burchellii,324315.9916,7738879.904
4/1/2008,24.9523688,-20.3941403,,Equus burchellii,286310.5586,7743571.13
4/1/2008,25.3142544,-20.4393507,,Equus burchellii,324137.2847,7738995.292
4/1/2008,24.9521529,-20.3942271,,Equus burchellii,286288.1399,7743561.239
4/1/2008,25.3120598,-20.438294,,Equus burchellii,323907.0824,7739109.916
4/1/2008,24.9519903,-20.3942327,,Equus burchellii,286271.1732,7743560.407
4/1/2008,24.9519887,-20.3941763,,Equus burchellii,286270.9284,7743566.65
4/1/2008,25.3106192,-20.4385135,,Equus burchellii,323757.0101,7739084.069
4/1/2008,24.9521606,-20.3942132,,Equus burchellii,286288.9245,7743562.788
4/1/2008,25.3102541,-20.4387704,,Equus burchellii,323719.206,7739055.237
4/1/2008,24.9519968,-20.3942243,,Equus burchellii,286271.8402,7743561.346
4/1/2008,25.3106814,-20.4393109,,Equus burchellii,323764.4096,7738995.862
4/1/2008,24.9517518,-20.3947397,,Equus burchellii,286246.9751,7743503.963
4/1/2008,25.3109349,-20.4393536,,Equus burchellii,323790.9102,7738991.407
4/1/2008,24.9480456,-20.3983135,,Equus burchellii,285865.0149,7743103.448
4/1/2008,25.3111686,-20.4395359,,Equus burchellii,323815.5037,7738971.477
4/1/2008,25.3109552,-20.4398404,,Equus burchellii,323793.5833,7738937.539
4/1/2008,24.9440594,-20.4037252,,Equus burchellii,285456.3907,7742499.067
4/1/2008,25.310941,-20.4400293,,Equus burchellii,323792.317,7738916.612
4/1/2008,24.9400106,-20.4062349,,Equus burchellii,285037.2323,7742215.899
4/1/2008,25.3107851,-20.4401298,,Equus burchellii,323776.164,7738905.319
4/1/2008,24.9391824,-20.4062638,,Equus burchellii,284950.8202,7742211.615
4/1/2008,24.9395028,-20.4055587,,Equus burchellii,284983.2861,7742290.103
4/1/2008,25.3109018,-20.4400643,,Equus burchellii,323788.2665,7738912.696
4/1/2008,24.9394959,-20.4055135,,Equus burchellii,284982.5031,7742295.098
4/1/2008,25.3116959,-20.4393309,,Equus burchellii,323870.2919,7738994.738
4/1/2008,25.3120391,-20.4392671,,Equus burchellii,323906.0309,7739002.169
4/1/2008,24.939504,-20.4055023,,Equus burchellii,284983.333,7742296.349
4/1/2008,24.9394091,-20.4055691,,Equus burchellii,284973.5196,7742288.829
4/1/2008,25.3120459,-20.4392178,,Equus burchellii,323906.6843,7739007.634
4/1/2008,25.312137,-20.4391578,,Equus burchellii,323916.1219,7739014.374
4/1/2008,24.9391521,-20.4054228,,Equus burchellii,284946.4891,7742304.69
4/1/2008,24.9388536,-20.4051943,,Equus burchellii,284915.0123,7742329.599
4/1/2008,25.3122342,-20.4391825,,Equus burchellii,323926.2926,7739011.744
4/1/2008,24.9383185,-20.4045955,,Equus burchellii,284858.323,7742395.197
4/1/2008,25.312175,-20.4391538,,Equus burchellii,323920.0826,7739014.858
4/1/2008,24.9373425,-20.4043127,,Equus burchellii,284756.0482,7742425.229
4/1/2008,25.3122046,-20.4391766,,Equus burchellii,323923.1972,7739012.365
4/1/2008,24.9366778,-20.4040738,,Equus burchellii,284686.3299,7742450.809
4/1/2008,25.312453,-20.4392729,,Equus burchellii,323949.2265,7739001.971
4/1/2008,24.9364703,-20.4035034,,Equus burchellii,284663.8762,7742513.691
4/1/2008,25.3131091,-20.4398136,,Equus burchellii,324018.3038,7738942.819
4/1/2008,24.9361755,-20.4031142,,Equus burchellii,284632.5613,7742556.397
4/1/2008,25.3155133,-20.4483672,,Equus burchellii,324278.8992,7737998.497
4/1/2008,24.9361882,-20.4030988,,Equus burchellii,284633.8656,7742558.119
4/1/2008,25.3187185,-20.4519573,,Equus burchellii,324617.406,7737604.498
4/1/2008,25.3206444,-20.4533759,,Equus burchellii,324819.9587,7737449.516
4/1/2008,24.9355319,-20.4030292,,Equus burchellii,284565.259,7742564.964
4/1/2008,24.935301,-20.4029805,,Equus burchellii,284541.088,7742570.053
4/1/2008,25.3236722,-20.4590085,,Equus burchellii,325142.2464,7736829.211
4/1/2008,25.3256761,-20.4608536,,Equus burchellii,325353.4056,7736627.093
4/1/2008,24.9345808,-20.4026549,,Equus burchellii,284465.4544,7742605.158
4/1/2008,25.3256807,-20.460824,,Equus burchellii,325353.852,7736630.374
4/1/2008,24.9338316,-20.4020964,,Equus burchellii,284386.4689,7742666.012
4/1/2008,25.3255904,-20.4608953,,Equus burchellii,325344.5116,7736622.385
4/1/2008,24.933192,-20.4014261,,Equus burchellii,284318.7682,7742739.388
4/1/2008,25.3257076,-20.4608227,,Equus burchellii,325356.6571,7736630.547
4/1/2008,24.9331382,-20.4025258,,Equus burchellii,284314.6839,7742617.558
4/1/2008,25.3257623,-20.4608217,,Equus burchellii,325362.3628,7736630.716
4/1/2008,24.9332563,-20.4023619,,Equus burchellii,284326.7839,7742635.86
4/1/2008,24.9331337,-20.4021816,,Equus burchellii,284313.7347,7742655.662
4/1/2008,25.3258936,-20.4604588,,Equus burchellii,325375.6511,7736671.03
4/1/2008,24.9330493,-20.4020736,,Equus burchellii,284304.7738,7742667.509
4/1/2008,25.3256758,-20.4597802,,Equus burchellii,325352.1601,7736745.92
4/1/2008,25.3258299,-20.4596318,,Equus burchellii,325368.0698,7736762.512
4/1/2008,24.9335425,-20.4027863,,Equus burchellii,284357.251,7742589.247
4/1/2008,25.325767,-20.459551,,Equus burchellii,325361.416,7736771.39
4/1/2008,24.9336906,-20.4028257,,Equus burchellii,284372.7657,7742585.079
4/1/2008,24.9336633,-20.4028692,,Equus burchellii,284369.9765,7742580.227
4/1/2008,25.325365,-20.4587343,,Equus burchellii,325318.5505,7736861.371
4/1/2008,25.3232753,-20.4554273,,Equus burchellii,325096.7807,7737225.233
4/1/2008,24.9337295,-20.4031405,,Equus burchellii,284377.2648,7742550.275
4/1/2008,25.3236952,-20.4543851,,Equus burchellii,325139.4111,7737341.054
4/1/2008,24.9338372,-20.4034392,,Equus burchellii,284388.9234,7742517.345
4/1/2008,25.3253352,-20.4535603,,Equus burchellii,325309.5888,7737434.11
4/1/2008,24.9339961,-20.4038992,,Equus burchellii,284406.1512,7742466.622
4/1/2008,25.3265049,-20.4527181,,Equus burchellii,325430.679,7737528.59
4/1/2008,24.9341708,-20.4040715,,Equus burchellii,284424.6276,7742447.774
4/1/2008,25.3219029,-20.449925,,Equus burchellii,324947.3555,7737832.882
4/1/2008,24.9342589,-20.4039595,,Equus burchellii,284433.6682,7742460.291
4/1/2008,24.9342866,-20.4041897,,Equus burchellii,284436.8802,7742434.839
4/1/2008,25.320965,-20.4492638,,Equus burchellii,324848.7465,7737905.076
4/1/2008,25.3209864,-20.4493401,,Equus burchellii,324851.0658,7737896.653
4/1/2008,24.9328734,-20.3955454,,Equus burchellii,284277.3185,7743390.08
4/1/2008,25.3217626,-20.449199,,Equus burchellii,324931.8941,7737913.102
4/1/2008,24.9340447,-20.3934716,,Equus burchellii,284396.7078,7743621.228
4/1/2008,24.9347558,-20.3933302,,Equus burchellii,284470.746,7743637.817
4/1/2008,25.3233228,-20.4487616,,Equus burchellii,325094.1891,7737963.188
4/1/2008,25.325959,-20.4481597,,Equus burchellii,325368.5686,7738032.63
4/1/2008,24.935198,-20.3933216,,Equus burchellii,284516.8974,7743639.349
4/1/2008,25.3282517,-20.4465737,,Equus burchellii,325605.9985,7738210.644
4/1/2008,24.9359116,-20.3931181,,Equus burchellii,284591.1104,7743662.817
4/1/2008,24.9371428,-20.3933892,,Equus burchellii,284720.0179,7743634.414
4/1/2008,25.329811,-20.4455763,,Equus burchellii,325767.5725,7738322.715
4/1/2008,24.9395023,-20.3939247,,Equus burchellii,284967.0799,7743578.214
4/1/2008,25.3308374,-20.4452578,,Equus burchellii,325874.3096,7738359.064
4/1/2008,25.3333979,-20.4440502,,Equus burchellii,326140.1177,7738495.465
4/1/2008,24.9407615,-20.3941537,,Equus burchellii,285098.8505,7743554.507
4/1/2008,25.3338888,-20.4437363,,Equus burchellii,326190.9863,7738530.734
4/1/2008,24.9409788,-20.3934674,,Equus burchellii,285120.5832,7743630.778
4/1/2008,25.334577,-20.4439767,,Equus burchellii,326263.0651,7738504.851
4/1/2008,24.9409372,-20.3932159,,Equus burchellii,285115.8916,7743658.569
4/1/2008,24.9411143,-20.3930045,,Equus burchellii,285134.0866,7743682.207
4/1/2008,25.3348062,-20.4439854,,Equus burchellii,326286.9901,7738504.131
4/1/2008,25.3349088,-20.4437717,,Equus burchellii,326297.4555,7738527.896
4/1/2008,24.9416191,-20.3926947,,Equus burchellii,285186.3554,7743717.168
4/1/2008,25.3352561,-20.4437022,,Equus burchellii,326333.6155,7738535.958
4/1/2008,24.9435831,-20.3901205,,Equus burchellii,285387.8207,7744004.748
4/1/2008,24.9435163,-20.3896953,,Equus burchellii,285380.2581,7744051.739
4/1/2008,25.3353841,-20.4436763,,Equus burchellii,326346.9422,7738538.961
4/1/2008,24.9435029,-20.3896416,,Equus burchellii,285378.7848,7744057.667
4/1/2008,25.337281,-20.4432073,,Equus burchellii,326544.3431,7738592.888
4/1/2008,24.9434803,-20.3896554,,Equus burchellii,285376.4445,7744056.109
4/1/2008,25.3375203,-20.4432274,,Equus burchellii,326569.3349,7738590.916
4/1/2008,25.3366826,-20.443646,,Equus burchellii,326482.397,7738543.69
4/1/2008,24.9434936,-20.3896753,,Equus burchellii,285377.8605,7744053.923
4/1/2008,24.9435185,-20.38966,,Equus burchellii,285380.4388,7744055.65
4/1/2008,25.3367218,-20.4436449,,Equus burchellii,326486.486,7738543.853
4/1/2008,25.3367263,-20.4436322,,Equus burchellii,326486.9413,7738545.264
4/1/2008,24.9458894,-20.3892152,,Equus burchellii,285627.3374,7744107.992
4/1/2008,25.336714,-20.4436152,,Equus burchellii,326485.6388,7738547.133
4/1/2008,24.9484597,-20.388153,,Equus burchellii,285894.2008,7744228.949
4/1/2008,25.3367181,-20.4436265,,Equus burchellii,326486.0792,7738545.886
4/1/2008,24.9495507,-20.3862815,,Equus burchellii,286005.514,7744437.581
4/1/2008,24.9499029,-20.385351,,Equus burchellii,286040.9985,7744541.063
4/1/2008,25.3366931,-20.4436334,,Equus burchellii,326483.4784,7738545.096
4/1/2008,25.3374801,-20.4437927,,Equus burchellii,326565.7748,7738528.294
4/1/2008,24.9510691,-20.3848456,,Equus burchellii,286162.0516,7744598.538
4/1/2008,24.9517137,-20.3846371,,Equus burchellii,286229.06,7744622.461
4/1/2008,25.3377864,-20.4440572,,Equus burchellii,326598.0316,7738499.337
4/1/2008,25.3380621,-20.4443892,,Equus burchellii,326627.1712,7738462.876
4/1/2008,24.9554097,-20.3840197,,Equus burchellii,286614.0707,7744695.622
4/1/2008,24.9563076,-20.3842706,,Equus burchellii,286708.1567,7744669.008
4/1/2008,25.3383438,-20.4446197,,Equus burchellii,326656.8229,7738437.657
4/1/2008,24.9570159,-20.3842053,,Equus burchellii,286782.0131,7744677.157
4/1/2008,25.3384682,-20.4446516,,Equus burchellii,326669.8388,7738434.258
4/1/2008,25.338403,-20.4447668,,Equus burchellii,326663.165,7738421.436
4/1/2008,24.9552082,-20.3844269,,Equus burchellii,286593.5948,7744650.275
4/1/2008,25.3382995,-20.4446321,,Equus burchellii,326652.2145,7738436.238
4/1/2008,24.9551722,-20.3844801,,Equus burchellii,286589.9097,7744644.338
4/2/2008,24.9552179,-20.384472,,Equus burchellii,286594.6696,7744645.295
4/2/2008,25.3391108,-20.4438112,,Equus burchellii,326735.9466,7738527.97
4/2/2008,25.339367,-20.4423504,,Equus burchellii,326761.0415,7738689.953
4/2/2008,24.9552144,-20.3844621,,Equus burchellii,286594.2906,7744646.386
4/2/2008,24.9552544,-20.3844118,,Equus burchellii,286598.3973,7744652.007
4/2/2008,25.3393561,-20.4421514,,Equus burchellii,326759.6811,7738711.971
4/2/2008,25.3393361,-20.4421132,,Equus burchellii,326757.5514,7738716.178
4/2/2008,24.9558147,-20.3823618,,Equus burchellii,286654.0707,7744879.708
4/2/2008,24.9565411,-20.3818029,,Equus burchellii,286729.1386,7744942.531
4/2/2008,25.3392818,-20.441921,,Equus burchellii,326751.6701,7738737.398
4/2/2008,24.9566672,-20.3820438,,Equus burchellii,286742.635,7744916.022
4/2/2008,25.3393124,-20.4419296,,Equus burchellii,326754.8727,7738736.478
4/2/2008,24.9564733,-20.3821154,,Equus burchellii,286722.4902,7744907.843
4/2/2008,25.3392818,-20.441921,,Equus burchellii,326751.6701,7738737.398
4/2/2008,25.3392513,-20.4419123,,Equus burchellii,326748.4779,7738738.328
4/2/2008,24.9564264,-20.3820952,,Equus burchellii,286717.566,7744910.019
4/2/2008,25.3392773,-20.4419252,,Equus burchellii,326751.2053,7738736.928
4/2/2008,24.9565121,-20.3820791,,Equus burchellii,286726.491,7744911.913
4/2/2008,25.3392681,-20.4419251,,Equus burchellii,326750.2452,7738736.929
4/2/2008,24.9564947,-20.3820648,,Equus burchellii,286724.6547,7744913.473
4/2/2008,24.9564989,-20.3816769,,Equus burchellii,286724.5595,7744956.426
4/2/2008,25.3391282,-20.4417831,,Equus burchellii,326735.4884,7738752.501
4/2/2008,24.9568058,-20.3811636,,Equus burchellii,286755.8942,7745013.656
4/2/2008,25.3381397,-20.4416068,,Equus burchellii,326632.1469,7738770.973
4/2/2008,24.9569235,-20.380599,,Equus burchellii,286767.4056,7745076.321
4/2/2008,25.3375154,-20.441484,,Equus burchellii,326566.8672,7738783.907
4/2/2008,25.3372825,-20.4416417,,Equus burchellii,326542.7425,7738766.203
4/2/2008,24.9570526,-20.3806271,,Equus burchellii,286780.9226,7745073.377
4/2/2008,24.9575841,-20.3799663,,Equus burchellii,286835.5037,7745147.229
4/2/2008,25.3371959,-20.4416806,,Equus burchellii,326533.75,7738761.805
4/2/2008,25.3369926,-20.4416594,,Equus burchellii,326512.5131,7738763.937
4/2/2008,24.958116,-20.37985,,Equus burchellii,286890.8755,7745160.795
4/2/2008,25.3366679,-20.4452863,,Equus burchellii,326482.705,7738362.091
4/2/2008,24.9586924,-20.3796042,,Equus burchellii,286950.7153,7745188.757
4/2/2008,25.3384001,-20.4489545,,Equus burchellii,326667.5602,7737957.85
